"AGGFACT_CODE","BI_CODE"
"AGGFACT:8","MEDPOE:17116"
"AGGFACT:8","MEDPOE:17117"
"AGGFACT:8","MEDPOE:17118"
"AGGFACT:8","MEDPOE:17119"
"AGGFACT:8","MEDPOE:17137"
"AGGFACT:8","MEDPOE:17138"
"AGGFACT:8","MEDPOE:17139"
"AGGFACT:8","MEDPOE:18423"
"AGGFACT:8","MEDPOE:18424"
"AGGFACT:8","MEDPOE:18425"
"AGGFACT:8","MEDPOE:20650"
"AGGFACT:8","MEDPOE:20651"
"AGGFACT:8","MEDPOE:20652"
"AGGFACT:8","MEDPOE:20653"
"AGGFACT:8","MEDPOE:24387"
"AGGFACT:8","MEDPOE:24388"
"AGGFACT:8","MEDPOE:28115"
"AGGFACT:8","MEDPOE:28128"
"AGGFACT:8","MEDPOE:28134"
"AGGFACT:8","MEDPOE:28135"
"AGGFACT:8","MEDPOE:28136"
"AGGFACT:8","MEDPOE:28137"
"AGGFACT:8","MEDPOE:28138"
"AGGFACT:8","MEDPOE:28139"
"AGGFACT:8","MEDPOE:28140"
"AGGFACT:8","MEDPOE:28141"
"AGGFACT:8","MEDPOE:28142"
"AGGFACT:8","MEDPOE:28148"
"AGGFACT:8","MEDPOE:28839"
"AGGFACT:8","MEDPOE:28845"
"AGGFACT:8","MEDPOE:28846"
"AGGFACT:8","MEDPOE:29211"
"AGGFACT:8","MEDPOE:29852"
"AGGFACT:8","MEDPOE:29853"
"AGGFACT:8","MEDPOE:29854"
"AGGFACT:8","MEDPOE:29855"
"AGGFACT:8","MEDPOE:28143"
"AGGFACT:8","MEDPOE:14593"
"AGGFACT:8","MEDPOE:14594"
"AGGFACT:8","MEDPOE:14596"
"AGGFACT:8","MEDPOE:14597"
"AGGFACT:8","MEDPOE:17140"
"AGGFACT:8","MEDPOE:17141"
"AGGFACT:8","MEDPOE:17142"
"AGGFACT:8","MEDPOE:20654"
"AGGFACT:8","MEDPOE:20655"
"AGGFACT:8","MEDPOE:20656"
"AGGFACT:8","MEDPOE:28144"
"AGGFACT:8","MEDPOE:28145"
"AGGFACT:8","MEDPOE:28146"
"AGGFACT:8","MEDPOE:28147"
"AGGFACT:8","MEDPOE:28847"
"AGGFACT:8","MEDPOE:29856"
"AGGFACT:8","MEDPOE:29857"
"AGGFACT:8","MEDPOE:29858"
"AGGFACT:8","MEDPOE:22226"
"AGGFACT:8","MEDPOE:30346"
"AGGFACT:8","MEDPOE:17860"
"AGGFACT:8","MEDPOE:29034"
"AGGFACT:8","MEDPOE:17862"
"AGGFACT:8","MEDPOE:24386"
"AGGFACT:8","MEDPOE:24370"
"AGGFACT:8","MEDOMR:699"
"AGGFACT:8","MEDOMR:19804"
"AGGFACT:8","MEDOMR:23980"
"AGGFACT:8","MEDOMR:23983"
"AGGFACT:8","MEDOMR:29178"
"AGGFACT:8","MEDOMR:42462"
"AGGFACT:8","MEDOMR:42464"
"AGGFACT:8","MEDOMR:44324"
"AGGFACT:8","MEDOMR:44327"
"AGGFACT:8","MEDOMR:44328"
"AGGFACT:8","MEDOMR:44329"
"AGGFACT:8","MEDOMR:44330"
"AGGFACT:8","MEDOMR:44331"
"AGGFACT:8","MEDOMR:44332"
"AGGFACT:8","MEDOMR:44333"
"AGGFACT:8","MEDOMR:44334"
"AGGFACT:8","MEDOMR:44335"
"AGGFACT:8","MEDOMR:45212"
"AGGFACT:8","MEDOMR:45213"
"AGGFACT:8","MEDOMR:45214"
"AGGFACT:8","MEDOMR:45216"
"AGGFACT:8","MEDOMR:45217"
"AGGFACT:8","MEDOMR:53297"
"AGGFACT:8","MEDOMR:53298"
"AGGFACT:8","MEDOMR:53300"
"AGGFACT:8","MEDOMR:53301"
"AGGFACT:8","MEDOMR:53302"
"AGGFACT:8","MEDOMR:53303"
"AGGFACT:8","MEDOMR:53304"
"AGGFACT:8","MEDOMR:53305"
"AGGFACT:8","MEDOMR:53306"
"AGGFACT:8","MEDOMR:53307"
"AGGFACT:8","MEDOMR:53308"
"AGGFACT:8","MEDOMR:53309"
"AGGFACT:8","MEDOMR:53310"
"AGGFACT:8","MEDOMR:53311"
"AGGFACT:8","MEDOMR:53312"
"AGGFACT:8","MEDOMR:53313"
"AGGFACT:8","MEDOMR:53314"
"AGGFACT:8","MEDOMR:53315"
"AGGFACT:8","MEDOMR:53316"
"AGGFACT:8","MEDOMR:53317"
"AGGFACT:8","MEDOMR:53318"
"AGGFACT:8","MEDOMR:53319"
"AGGFACT:8","MEDOMR:53320"
"AGGFACT:8","MEDOMR:53321"
"AGGFACT:8","MEDOMR:53323"
"AGGFACT:8","MEDOMR:53324"
"AGGFACT:8","MEDOMR:53325"
"AGGFACT:8","MEDOMR:53326"
"AGGFACT:8","MEDOMR:53327"
"AGGFACT:8","MEDOMR:53328"
"AGGFACT:8","MEDOMR:53330"
"AGGFACT:8","MEDOMR:53335"
"AGGFACT:8","MEDOMR:53336"
"AGGFACT:8","MEDOMR:53337"
"AGGFACT:8","MEDOMR:53353"
"AGGFACT:8","MEDOMR:53355"
"AGGFACT:8","MEDOMR:53356"
"AGGFACT:8","MEDOMR:53357"
"AGGFACT:8","MEDOMR:53358"
"AGGFACT:8","MEDOMR:53359"
"AGGFACT:8","MEDOMR:53360"
"AGGFACT:8","MEDOMR:53361"
"AGGFACT:8","MEDOMR:53362"
"AGGFACT:8","MEDOMR:53363"
"AGGFACT:8","MEDOMR:53364"
"AGGFACT:8","MEDOMR:53365"
"AGGFACT:8","MEDOMR:53366"
"AGGFACT:8","MEDOMR:53367"
"AGGFACT:8","MEDOMR:53368"
"AGGFACT:8","MEDOMR:53369"
"AGGFACT:8","MEDOMR:53370"
"AGGFACT:8","MEDOMR:53371"
"AGGFACT:8","MEDOMR:53372"
"AGGFACT:8","MEDOMR:53373"
"AGGFACT:8","MEDOMR:53374"
"AGGFACT:8","MEDOMR:53375"
"AGGFACT:8","MEDOMR:53376"
"AGGFACT:8","MEDOMR:53377"
"AGGFACT:8","MEDOMR:53378"
"AGGFACT:8","MEDOMR:53379"
"AGGFACT:8","MEDOMR:53380"
"AGGFACT:8","MEDOMR:53381"
"AGGFACT:8","MEDOMR:53385"
"AGGFACT:8","MEDOMR:53386"
"AGGFACT:8","MEDOMR:53391"
"AGGFACT:8","MEDOMR:53392"
"AGGFACT:8","MEDOMR:53393"
"AGGFACT:8","MEDOMR:53394"
"AGGFACT:8","MEDOMR:53395"
"AGGFACT:8","MEDOMR:53396"
"AGGFACT:8","MEDOMR:53397"
"AGGFACT:8","MEDOMR:53399"
"AGGFACT:8","MEDOMR:53400"
"AGGFACT:8","MEDOMR:53408"
"AGGFACT:8","MEDOMR:53409"
"AGGFACT:8","MEDOMR:53410"
"AGGFACT:8","MEDOMR:53411"
"AGGFACT:8","MEDOMR:53432"
"AGGFACT:8","MEDOMR:53433"
"AGGFACT:8","MEDOMR:53434"
"AGGFACT:8","MEDOMR:53435"
"AGGFACT:8","MEDOMR:53436"
"AGGFACT:8","MEDOMR:53437"
"AGGFACT:8","MEDOMR:53439"
"AGGFACT:8","MEDOMR:53440"
"AGGFACT:8","MEDOMR:53441"
"AGGFACT:8","MEDOMR:53523"
"AGGFACT:8","MEDOMR:53524"
"AGGFACT:8","MEDOMR:53525"
"AGGFACT:8","MEDOMR:53543"
"AGGFACT:8","MEDOMR:53649"
"AGGFACT:8","MEDOMR:53650"
"AGGFACT:8","MEDOMR:53651"
"AGGFACT:8","MEDOMR:53728"
"AGGFACT:8","MEDOMR:53729"
"AGGFACT:8","MEDOMR:53730"
"AGGFACT:8","MEDOMR:53731"
"AGGFACT:8","MEDOMR:53732"
"AGGFACT:8","MEDOMR:53733"
"AGGFACT:8","MEDOMR:53734"
"AGGFACT:8","MEDOMR:53735"
"AGGFACT:8","MEDOMR:53736"
"AGGFACT:8","MEDOMR:53737"
"AGGFACT:8","MEDOMR:53738"
"AGGFACT:8","MEDOMR:53739"
"AGGFACT:8","MEDOMR:53740"
"AGGFACT:8","MEDOMR:53741"
"AGGFACT:8","MEDOMR:53742"
"AGGFACT:8","MEDOMR:53743"
"AGGFACT:8","MEDOMR:53744"
"AGGFACT:8","MEDOMR:53745"
"AGGFACT:8","MEDOMR:53746"
"AGGFACT:8","MEDOMR:53747"
"AGGFACT:8","MEDOMR:53748"
"AGGFACT:8","MEDOMR:53749"
"AGGFACT:8","MEDOMR:53750"
"AGGFACT:8","MEDOMR:53751"
"AGGFACT:8","MEDOMR:53752"
"AGGFACT:8","MEDOMR:53753"
"AGGFACT:8","MEDOMR:53754"
"AGGFACT:8","MEDOMR:53755"
"AGGFACT:8","MEDOMR:53756"
"AGGFACT:8","MEDOMR:53757"
"AGGFACT:8","MEDOMR:53758"
"AGGFACT:8","MEDOMR:53759"
"AGGFACT:8","MEDOMR:53760"
"AGGFACT:8","MEDOMR:53761"
"AGGFACT:8","MEDOMR:53762"
"AGGFACT:8","MEDOMR:53763"
"AGGFACT:8","MEDOMR:53764"
"AGGFACT:8","MEDOMR:53765"
"AGGFACT:8","MEDOMR:53766"
"AGGFACT:8","MEDOMR:53767"
"AGGFACT:8","MEDOMR:53768"
"AGGFACT:8","MEDOMR:53769"
"AGGFACT:8","MEDOMR:53770"
"AGGFACT:8","MEDOMR:53771"
"AGGFACT:8","MEDOMR:53772"
"AGGFACT:8","MEDOMR:53773"
"AGGFACT:8","MEDOMR:53774"
"AGGFACT:8","MEDOMR:53775"
"AGGFACT:8","MEDOMR:53776"
"AGGFACT:8","MEDOMR:53777"
"AGGFACT:8","MEDOMR:53778"
"AGGFACT:8","MEDOMR:53779"
"AGGFACT:8","MEDOMR:53780"
"AGGFACT:8","MEDOMR:53781"
"AGGFACT:8","MEDOMR:53782"
"AGGFACT:8","MEDOMR:53783"
"AGGFACT:8","MEDOMR:53784"
"AGGFACT:8","MEDOMR:53785"
"AGGFACT:8","MEDOMR:53786"
"AGGFACT:8","MEDOMR:53787"
"AGGFACT:8","MEDOMR:53788"
"AGGFACT:8","MEDOMR:53789"
"AGGFACT:8","MEDOMR:53790"
"AGGFACT:8","MEDOMR:53791"
"AGGFACT:8","MEDOMR:53792"
"AGGFACT:8","MEDOMR:53793"
"AGGFACT:8","MEDOMR:53794"
"AGGFACT:8","MEDOMR:53795"
"AGGFACT:8","MEDOMR:53796"
"AGGFACT:8","MEDOMR:53797"
"AGGFACT:8","MEDOMR:53798"
"AGGFACT:8","MEDOMR:53799"
"AGGFACT:8","MEDOMR:53800"
"AGGFACT:8","MEDOMR:53801"
"AGGFACT:8","MEDOMR:53802"
"AGGFACT:8","MEDOMR:53803"
"AGGFACT:8","MEDOMR:53810"
"AGGFACT:8","MEDOMR:53811"
"AGGFACT:8","MEDOMR:53812"
"AGGFACT:8","MEDOMR:53813"
"AGGFACT:8","MEDOMR:53814"
"AGGFACT:8","MEDOMR:53817"
"AGGFACT:8","MEDOMR:53819"
"AGGFACT:8","MEDOMR:53820"
"AGGFACT:8","MEDOMR:53823"
"AGGFACT:8","MEDOMR:53824"
"AGGFACT:8","MEDOMR:53826"
"AGGFACT:8","MEDOMR:53827"
"AGGFACT:8","MEDOMR:53830"
"AGGFACT:8","MEDOMR:53831"
"AGGFACT:8","MEDOMR:53832"
"AGGFACT:8","MEDOMR:53833"
"AGGFACT:8","MEDOMR:54462"
"AGGFACT:8","MEDOMR:54464"
"AGGFACT:8","MEDOMR:54465"
"AGGFACT:8","MEDOMR:54466"
"AGGFACT:8","MEDOMR:54467"
"AGGFACT:8","MEDOMR:54468"
"AGGFACT:8","MEDOMR:54469"
"AGGFACT:8","MEDOMR:54470"
"AGGFACT:8","MEDOMR:54471"
"AGGFACT:8","MEDOMR:54472"
"AGGFACT:8","MEDOMR:54473"
"AGGFACT:8","MEDOMR:54474"
"AGGFACT:8","MEDOMR:54475"
"AGGFACT:8","MEDOMR:54476"
"AGGFACT:8","MEDOMR:54477"
"AGGFACT:8","MEDOMR:54478"
"AGGFACT:8","MEDOMR:54479"
"AGGFACT:8","MEDOMR:54480"
"AGGFACT:8","MEDOMR:54481"
"AGGFACT:8","MEDOMR:54483"
"AGGFACT:8","MEDOMR:54484"
"AGGFACT:8","MEDOMR:54485"
"AGGFACT:8","MEDOMR:54487"
"AGGFACT:8","MEDOMR:54488"
"AGGFACT:8","MEDOMR:54489"
"AGGFACT:8","MEDOMR:54490"
"AGGFACT:8","MEDOMR:54492"
"AGGFACT:8","MEDOMR:54494"
"AGGFACT:8","MEDOMR:54496"
"AGGFACT:8","MEDOMR:54498"
"AGGFACT:8","MEDOMR:54499"
"AGGFACT:8","MEDOMR:54502"
"AGGFACT:8","MEDOMR:54504"
"AGGFACT:8","MEDOMR:54506"
"AGGFACT:8","MEDOMR:54507"
"AGGFACT:8","MEDOMR:54508"
"AGGFACT:8","MEDOMR:55487"
"AGGFACT:8","MEDOMR:55488"
"AGGFACT:8","MEDOMR:64935"
"AGGFACT:8","MEDOMR:64936"
"AGGFACT:8","MEDOMR:64937"
"AGGFACT:8","MEDOMR:64938"
"AGGFACT:8","MEDOMR:64939"
"AGGFACT:8","MEDOMR:64949"
"AGGFACT:8","MEDOMR:64950"
"AGGFACT:8","MEDOMR:64951"
"AGGFACT:8","MEDOMR:64952"
"AGGFACT:8","MEDOMR:64953"
"AGGFACT:8","MEDOMR:64954"
"AGGFACT:8","MEDOMR:64955"
"AGGFACT:8","MEDOMR:64956"
"AGGFACT:8","MEDOMR:64957"
"AGGFACT:8","MEDOMR:64959"
"AGGFACT:8","MEDOMR:64960"
"AGGFACT:8","MEDOMR:64961"
"AGGFACT:8","MEDOMR:64962"
"AGGFACT:8","MEDOMR:64963"
"AGGFACT:8","MEDOMR:64965"
"AGGFACT:8","MEDOMR:72999"
"AGGFACT:8","MEDOMR:73000"
"AGGFACT:8","MEDOMR:73001"
"AGGFACT:8","MEDOMR:73002"
"AGGFACT:8","MEDOMR:74100"
"AGGFACT:8","MEDOMR:74101"
"AGGFACT:8","MEDOMR:74102"
"AGGFACT:8","MEDOMR:74103"
"AGGFACT:8","MEDOMR:74104"
"AGGFACT:8","MEDOMR:74105"
"AGGFACT:8","MEDOMR:74106"
"AGGFACT:8","MEDOMR:74107"
"AGGFACT:8","MEDOMR:74108"
"AGGFACT:8","MEDOMR:74110"
"AGGFACT:8","MEDOMR:74112"
"AGGFACT:8","MEDOMR:74114"
"AGGFACT:8","MEDOMR:74116"
"AGGFACT:8","MEDOMR:74117"
"AGGFACT:8","MEDOMR:76472"
"AGGFACT:8","MEDOMR:76474"
"AGGFACT:8","MEDOMR:76475"
"AGGFACT:8","MEDOMR:117219"
"AGGFACT:8","MEDOMR:117317"
"AGGFACT:8","MEDOMR:116893"
"AGGFACT:8","MEDOMR:117318"
"AGGFACT:8","MEDOMR:116943"
"AGGFACT:8","MEDOMR:116944"
"AGGFACT:8","MEDOMR:116945"
"AGGFACT:8","MEDOMR:120369"
"AGGFACT:8","MEDOMR:121881"
"AGGFACT:8","MEDOMR:121882"
"AGGFACT:8","MEDOMR:121884"
"AGGFACT:8","MEDOMR:121885"
"AGGFACT:8","MEDOMR:121886"
"AGGFACT:8","MEDOMR:121887"
"AGGFACT:8","MEDOMR:122829"
"AGGFACT:8","MEDOMR:123427"
"AGGFACT:8","MEDOMR:123428"
"AGGFACT:8","MEDOMR:123429"
"AGGFACT:8","MEDOMR:123430"
"AGGFACT:8","MEDOMR:126912"
"AGGFACT:8","MEDOMR:126913"
"AGGFACT:8","MEDOMR:127322"
"AGGFACT:8","MEDOMR:127337"
"AGGFACT:8","MEDOMR:127338"
"AGGFACT:8","MEDOMR:127339"
"AGGFACT:8","MEDOMR:127499"
"AGGFACT:8","MEDOMR:127500"
"AGGFACT:8","MEDOMR:127501"
"AGGFACT:8","MEDOMR:127502"
"AGGFACT:8","MEDOMR:129150"
"AGGFACT:8","MEDOMR:129151"
"AGGFACT:8","MEDOMR:129154"
"AGGFACT:8","MEDOMR:129155"
"AGGFACT:8","MEDOMR:129156"
"AGGFACT:8","MEDOMR:129157"
"AGGFACT:8","MEDOMR:129158"
"AGGFACT:8","MEDOMR:129159"
"AGGFACT:8","MEDOMR:129160"
"AGGFACT:8","MEDOMR:129161"
"AGGFACT:8","MEDOMR:129162"
"AGGFACT:8","MEDOMR:129167"
"AGGFACT:8","MEDOMR:129196"
"AGGFACT:8","MEDOMR:129197"
"AGGFACT:8","MEDOMR:129220"
"AGGFACT:8","MEDOMR:129221"
"AGGFACT:8","MEDOMR:129225"
"AGGFACT:8","MEDOMR:129226"
"AGGFACT:8","MEDOMR:129227"
"AGGFACT:8","MEDOMR:129228"
"AGGFACT:8","MEDOMR:129229"
"AGGFACT:8","MEDOMR:129356"
"AGGFACT:8","MEDOMR:129357"
"AGGFACT:8","MEDOMR:129358"
"AGGFACT:8","MEDOMR:129359"
"AGGFACT:8","MEDOMR:129360"
"AGGFACT:8","MEDOMR:129361"
"AGGFACT:8","MEDOMR:129362"
"AGGFACT:8","MEDOMR:129363"
"AGGFACT:8","MEDOMR:129364"
"AGGFACT:8","MEDOMR:129365"
"AGGFACT:8","MEDOMR:129366"
"AGGFACT:8","MEDOMR:129367"
"AGGFACT:8","MEDOMR:129368"
"AGGFACT:8","MEDOMR:131657"
"AGGFACT:8","MEDOMR:131658"
"AGGFACT:8","MEDOMR:131659"
"AGGFACT:8","MEDOMR:133455"
"AGGFACT:8","MEDOMR:133456"
"AGGFACT:8","MEDOMR:133457"
"AGGFACT:8","MEDOMR:133458"
"AGGFACT:8","MEDOMR:133459"
"AGGFACT:8","MEDOMR:133946"
"AGGFACT:8","MEDOMR:133949"
"AGGFACT:8","MEDOMR:133950"
"AGGFACT:8","MEDOMR:135424"
"AGGFACT:8","MEDOMR:84446"
"AGGFACT:8","MEDOMR:84447"
"AGGFACT:8","MEDOMR:84448"
"AGGFACT:8","MEDOMR:84449"
"AGGFACT:8","MEDOMR:84450"
"AGGFACT:8","MEDOMR:84451"
"AGGFACT:8","MEDOMR:84452"
"AGGFACT:8","MEDOMR:84453"
"AGGFACT:8","MEDOMR:84454"
"AGGFACT:8","MEDOMR:84455"
"AGGFACT:8","MEDOMR:84456"
"AGGFACT:8","MEDOMR:84457"
"AGGFACT:8","MEDOMR:84458"
"AGGFACT:8","MEDOMR:84459"
"AGGFACT:8","MEDOMR:84460"
"AGGFACT:8","MEDOMR:84461"
"AGGFACT:8","MEDOMR:84462"
"AGGFACT:8","MEDOMR:84463"
"AGGFACT:8","MEDOMR:84464"
"AGGFACT:8","MEDOMR:84465"
"AGGFACT:8","MEDOMR:84466"
"AGGFACT:8","MEDOMR:84467"
"AGGFACT:8","MEDOMR:84468"
"AGGFACT:8","MEDOMR:84469"
"AGGFACT:8","MEDOMR:84470"
"AGGFACT:8","MEDOMR:84471"
"AGGFACT:8","MEDOMR:84472"
"AGGFACT:8","MEDOMR:84473"
"AGGFACT:8","MEDOMR:84474"
"AGGFACT:8","MEDOMR:84475"
"AGGFACT:8","MEDOMR:84476"
"AGGFACT:8","MEDOMR:84477"
"AGGFACT:8","MEDOMR:84478"
"AGGFACT:8","MEDOMR:84479"
"AGGFACT:8","MEDOMR:84480"
"AGGFACT:8","MEDOMR:84481"
"AGGFACT:8","MEDOMR:84482"
"AGGFACT:8","MEDOMR:84483"
"AGGFACT:8","MEDOMR:84484"
"AGGFACT:8","MEDOMR:84485"
"AGGFACT:8","MEDOMR:84486"
"AGGFACT:8","MEDOMR:84487"
"AGGFACT:8","MEDOMR:84488"
"AGGFACT:8","MEDOMR:84489"
"AGGFACT:8","MEDOMR:84490"
"AGGFACT:8","MEDOMR:84491"
"AGGFACT:8","MEDOMR:84492"
"AGGFACT:8","MEDOMR:84493"
"AGGFACT:8","MEDOMR:84494"
"AGGFACT:8","MEDOMR:84495"
"AGGFACT:8","MEDOMR:84496"
"AGGFACT:8","MEDOMR:84497"
"AGGFACT:8","MEDOMR:84498"
"AGGFACT:8","MEDOMR:84499"
"AGGFACT:8","MEDOMR:84500"
"AGGFACT:8","MEDOMR:84501"
"AGGFACT:8","MEDOMR:84502"
"AGGFACT:8","MEDOMR:84503"
"AGGFACT:8","MEDOMR:84504"
"AGGFACT:8","MEDOMR:84505"
"AGGFACT:8","MEDOMR:84506"
"AGGFACT:8","MEDOMR:84507"
"AGGFACT:8","MEDOMR:84508"
"AGGFACT:8","MEDOMR:84509"
"AGGFACT:8","MEDOMR:84510"
"AGGFACT:8","MEDOMR:84511"
"AGGFACT:8","MEDOMR:84512"
"AGGFACT:8","MEDOMR:84513"
"AGGFACT:8","MEDOMR:84514"
"AGGFACT:8","MEDOMR:84515"
"AGGFACT:8","MEDOMR:84516"
"AGGFACT:8","MEDOMR:84517"
"AGGFACT:8","MEDOMR:84518"
"AGGFACT:8","MEDOMR:84519"
"AGGFACT:8","MEDOMR:84520"
"AGGFACT:8","MEDOMR:84521"
"AGGFACT:8","MEDOMR:84522"
"AGGFACT:8","MEDOMR:135426"
"AGGFACT:8","MEDOMR:135427"
"AGGFACT:8","MEDOMR:135428"
"AGGFACT:8","MEDOMR:135429"
"AGGFACT:8","MEDOMR:135430"
"AGGFACT:8","MEDOMR:135431"
"AGGFACT:8","MEDOMR:135432"
"AGGFACT:8","MEDOMR:135433"
"AGGFACT:8","MEDOMR:135434"
"AGGFACT:8","MEDOMR:135435"
"AGGFACT:8","MEDOMR:135436"
"AGGFACT:8","MEDOMR:135437"
"AGGFACT:8","MEDOMR:135438"
"AGGFACT:8","MEDOMR:135439"
"AGGFACT:8","MEDOMR:135440"
"AGGFACT:8","MEDOMR:135441"
"AGGFACT:8","MEDOMR:135442"
"AGGFACT:8","MEDOMR:135443"
"AGGFACT:8","MEDOMR:135444"
"AGGFACT:8","MEDOMR:135445"
"AGGFACT:8","MEDOMR:135446"
"AGGFACT:8","MEDOMR:135447"
"AGGFACT:8","MEDOMR:135448"
"AGGFACT:8","MEDOMR:135449"
"AGGFACT:8","MEDOMR:135450"
"AGGFACT:8","MEDOMR:84526"
"AGGFACT:8","MEDOMR:84527"
"AGGFACT:8","MEDOMR:135451"
"AGGFACT:8","MEDOMR:84530"
"AGGFACT:8","MEDOMR:84531"
"AGGFACT:8","MEDOMR:84532"
"AGGFACT:8","MEDOMR:84533"
"AGGFACT:8","MEDOMR:84534"
"AGGFACT:8","MEDOMR:84535"
"AGGFACT:8","MEDOMR:135452"
"AGGFACT:8","MEDOMR:135453"
"AGGFACT:8","MEDOMR:84541"
"AGGFACT:8","MEDOMR:84542"
"AGGFACT:8","MEDOMR:84543"
"AGGFACT:8","MEDOMR:84544"
"AGGFACT:8","MEDOMR:84563"
"AGGFACT:8","MEDOMR:84564"
"AGGFACT:8","MEDOMR:84565"
"AGGFACT:8","MEDOMR:84566"
"AGGFACT:8","MEDOMR:84567"
"AGGFACT:8","MEDOMR:84568"
"AGGFACT:8","MEDOMR:135458"
"AGGFACT:8","MEDOMR:135459"
"AGGFACT:8","MEDOMR:135460"
"AGGFACT:8","MEDOMR:135471"
"AGGFACT:8","MEDOMR:137880"
"AGGFACT:8","MEDOMR:96751"
"AGGFACT:8","MEDOMR:96752"
"AGGFACT:8","MEDOMR:96759"
"AGGFACT:8","MEDOMR:96760"
"AGGFACT:8","MEDOMR:96761"
"AGGFACT:8","MEDOMR:96762"
"AGGFACT:8","MEDOMR:96763"
"AGGFACT:8","MEDOMR:96764"
"AGGFACT:8","MEDOMR:96765"
"AGGFACT:8","MEDOMR:96766"
"AGGFACT:8","MEDOMR:96767"
"AGGFACT:8","MEDOMR:96768"
"AGGFACT:8","MEDOMR:96769"
"AGGFACT:8","MEDOMR:137884"
"AGGFACT:8","MEDOMR:96771"
"AGGFACT:8","MEDOMR:96772"
"AGGFACT:8","MEDOMR:96773"
"AGGFACT:8","MEDOMR:97827"
"AGGFACT:8","MEDOMR:97828"
"AGGFACT:8","MEDOMR:97829"
"AGGFACT:8","MEDOMR:97830"
"AGGFACT:8","MEDOMR:97831"
"AGGFACT:8","MEDOMR:97832"
"AGGFACT:8","MEDOMR:97833"
"AGGFACT:8","MEDOMR:97834"
"AGGFACT:8","MEDOMR:138088"
"AGGFACT:8","MEDOMR:138089"
"AGGFACT:8","MEDOMR:138090"
"AGGFACT:8","MEDOMR:138091"
"AGGFACT:8","MEDOMR:138092"
"AGGFACT:8","MEDOMR:138093"
"AGGFACT:8","MEDOMR:138094"
"AGGFACT:8","MEDOMR:138095"
"AGGFACT:8","MEDOMR:138097"
"AGGFACT:8","MEDOMR:97841"
"AGGFACT:8","MEDOMR:138098"
"AGGFACT:8","MEDOMR:138100"
"AGGFACT:8","MEDOMR:139146"
"AGGFACT:8","MEDOMR:139147"
"AGGFACT:8","MEDOMR:103916"
"AGGFACT:8","MEDOMR:103917"
"AGGFACT:8","MEDOMR:139156"
"AGGFACT:8","MEDOMR:104038"
"AGGFACT:8","MEDOMR:104039"
"AGGFACT:8","MEDOMR:139190"
"AGGFACT:8","MEDOMR:139787"
"AGGFACT:9","MEDPOE:4141"
"AGGFACT:9","MEDPOE:23461"
"AGGFACT:9","MEDPOE:5852"
"AGGFACT:9","MEDPOE:1343"
"AGGFACT:9","MEDPOE:1344"
"AGGFACT:9","MEDPOE:1313"
"AGGFACT:9","MEDPOE:4"
"AGGFACT:9","MEDPOE:4142"
"AGGFACT:9","MEDPOE:3179"
"AGGFACT:9","MEDPOE:3524"
"AGGFACT:9","MEDPOE:1315"
"AGGFACT:9","MEDPOE:17830"
"AGGFACT:9","MEDPOE:17831"
"AGGFACT:9","MEDPOE:17833"
"AGGFACT:9","MEDPOE:17834"
"AGGFACT:9","MEDPOE:17836"
"AGGFACT:9","MEDPOE:17927"
"AGGFACT:9","MEDPOE:17837"
"AGGFACT:9","MEDPOE:1314"
"AGGFACT:9","MEDPOE:1321"
"AGGFACT:9","MEDPOE:17839"
"AGGFACT:9","MEDPOE:17841"
"AGGFACT:9","MEDPOE:17842"
"AGGFACT:9","MEDPOE:17844"
"AGGFACT:9","MEDPOE:5458"
"AGGFACT:9","MEDPOE:17928"
"AGGFACT:9","MEDPOE:17845"
"AGGFACT:9","MEDPOE:17918"
"AGGFACT:9","MEDPOE:1346"
"AGGFACT:9","MEDPOE:17901"
"AGGFACT:9","MEDPOE:17910"
"AGGFACT:9","MEDPOE:17915"
"AGGFACT:9","MEDPOE:17924"
"AGGFACT:9","MEDPOE:17926"
"AGGFACT:9","MEDPOE:17863"
"AGGFACT:9","MEDPOE:17848"
"AGGFACT:9","MEDPOE:17912"
"AGGFACT:9","MEDPOE:17906"
"AGGFACT:9","MEDPOE:17849"
"AGGFACT:9","MEDPOE:17929"
"AGGFACT:9","MEDPOE:1345"
"AGGFACT:9","MEDPOE:17914"
"AGGFACT:9","MEDPOE:17921"
"AGGFACT:9","MEDPOE:17913"
"AGGFACT:9","MEDPOE:17933"
"AGGFACT:9","MEDPOE:17855"
"AGGFACT:9","MEDPOE:17856"
"AGGFACT:9","MEDPOE:3525"
"AGGFACT:9","MEDPOE:5421"
"AGGFACT:9","MEDPOE:18481"
"AGGFACT:9","MEDPOE:17857"
"AGGFACT:9","MEDPOE:1286"
"AGGFACT:9","MEDPOE:4395"
"AGGFACT:9","MEDPOE:2663"
"AGGFACT:9","MEDPOE:23267"
"AGGFACT:9","MEDPOE:18618"
"AGGFACT:9","MEDPOE:1306"
"AGGFACT:9","MEDPOE:5026"
"AGGFACT:9","MEDPOE:4788"
"AGGFACT:9","MEDPOE:4782"
"AGGFACT:9","MEDPOE:3518"
"AGGFACT:9","MEDPOE:1312"
"AGGFACT:9","MEDPOE:5422"
"AGGFACT:9","MEDPOE:1307"
"AGGFACT:9","MEDPOE:3431"
"AGGFACT:9","MEDPOE:2345"
"AGGFACT:9","MEDPOE:1308"
"AGGFACT:9","MEDPOE:3519"
